StateID,BirthYear,PayrollType,PayrollFrequency,NetIncome,GrossIncome,LeadProvider,RequestedAmount,BankAccountType,SubAffiliateId,LeadCost,percentProfit
GA,1986,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,800,Checking,,5,2.6346
IN,1984,Direct Deposit,Weekly,3467,0,SPRG.com,450,Checking,Other,0,1.5256
IN,1981,Direct Deposit,Semi-Monthly,6500,0,Leads Market $15,800,Checking,,15,3.58905
IN,1978,Direct Deposit,Semi-Monthly,1968,0,SPRG.com,250,Checking,,0,2.748133333
IN,1989,Direct Deposit,Weekly,3000,0,Leads Market $15,648,Checking,,0,1.496423727
AZ,1970,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,800,Checking,,5,1.8627
FL,1969,Direct Deposit,Semi-Monthly,20583,0,Lead Toro $15,1000,Checking,,0,0.29873
IN,1966,Direct Deposit,Weekly,2146,0,Money Mutual $20,800,Checking,,20,0.111433333
IL,1969,Direct Deposit,Bi-Weekly,1759,0,SPRG.com,500,Checking,Other,0,-0.3828
IN,1969,Direct Deposit,Weekly,3000,0,Dot 818 $15,800,Checking,,15,1.521342857
GA,1986,Direct Deposit,Bi-Weekly,1500,0,Loan Transfer,470,Checking,,0,2.497340426
IN,1993,Direct Deposit,Bi-Weekly,3467,3600,SPRG.com,800,Checking,Medical - Dental,0,0.2344
IN,1996,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,0.8097
IN,1996,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,300,Checking,,15,2.721166667
GA,1971,Direct Deposit,Bi-Weekly,1766,2000,SPRG.com,200,Checking,,0,-0.0574
NM,1957,Direct Deposit,Bi-Weekly,4000,0,Loan Transfer,450,Checking,,0,0.929888889
IN,1981,Direct Deposit,Monthly,2200,2200,SPRG.com,700,Checking,Day to day expenses,0,3.957
MA,1984,Direct Deposit,Bi-Weekly,3937,0,SPRG.com,600,Checking,Other,0,2.497475
AL,1982,Direct Deposit,Bi-Weekly,1300,3500,SPRG.com,350,Checking,Taxes,0,0.099714286
IN,1987,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,0.483
IN,1981,Direct Deposit,Weekly,2500,0,Loan Transfer,200,Checking,,0,-0.21075
IN,1975,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.11796
IL,1967,Direct Deposit,Semi-Monthly,6600,9000,SPRG.com,850,Checking,,0,2.4342
IN,1990,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,1.269666667
IN,1994,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $15,500,Checking,,15,1.5821
MI,1971,Direct Deposit,Bi-Weekly,2167,2000,SPRG.com,350,Checking,,0,-0.6858
IN,1975,Direct Deposit,Weekly,1491,0,PW Other Sites $15,500,Checking,,15,0.554085714
VA,1984,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,0.84816
IN,1979,Direct Deposit,Weekly,3600,0,Dot 818 $15,800,Checking,,15,0.481057143
IN,1989,Direct Deposit,Weekly,1820,1680,SPRG.com,400,Checking,Medical - Dental,0,-0.210666667
IN,1992,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,-1.042857143
IN,1996,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,-1.147566667
IN,1998,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,500,Checking,,15,-0.7664
GA,1969,Direct Deposit,Weekly,4800,0,Loan Transfer,2030,Checking,,0,0.955596059
IN,1970,Direct Deposit,Semi-Monthly,2500,0,Leads Market $15,800,Checking,,15,3.601533333
IN,1982,Direct Deposit,Bi-Weekly,1731,0,SPRG.com,400,Checking,Other,0,-0.6914
IN,1982,Direct Deposit,Weekly,3500,0,PW Other Sites $15,500,Checking,,15,0.527285714
IN,1984,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-0.61616
IN,1996,Direct Deposit,Bi-Weekly,2895,0,SPRG.com,500,Checking,Other,0,-1
IN,1996,Direct Deposit,Bi-Weekly,2000,0,PW Other Sites $15,500,Checking,,15,-0.41916
IN,1964,Direct Deposit,Weekly,3600,0,SPRG.com,650,Checking,,0,-1
IN,1982,Direct Deposit,Weekly,6500,0,Dot 818 $15,300,Checking,,0,1.139766667
IN,1984,Direct Deposit,Bi-Weekly,1600,0,Dot 818 $15,500,Checking,,15,1.7174
IN,1990,Direct Deposit,Bi-Weekly,1957,1936,SPRG.com,400,Checking,Car repair,0,0.6172
IN,1995,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,500,Checking,,15,1.4568
TX,1993,Direct Deposit,Bi-Weekly,1317,1030,SPRG.com,300,Checking,Other,0,-1
IN,1996,Direct Deposit,Weekly,3400,0,Money Mutual $20,840,Checking,,20,0.649271186
IN,1959,Direct Deposit,Bi-Weekly,5160,0,Dot 818 $15,350,Checking,,0,2.49605
IN,1973,Direct Deposit,Bi-Weekly,4500,0,Lead Toro $15,500,Checking,,15,-0.6914
WA,1976,Direct Deposit,Bi-Weekly,5000,0,Leads Market $15,800,Checking,,15,1.2998
IN,1961,Direct Deposit,Weekly,3107,3800,SPRG.com,450,Checking,Other,0,0.0098
IN,1986,Direct Deposit,Weekly,1824,0,PW Other Sites $15,845,Checking,,15,1.586588235
IL,1984,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $5,700,Checking,,0,2.050414286
IL,1979,Direct Deposit,Bi-Weekly,3458,0,SPRG.com,500,Checking,Other,0,-1
IL,1986,Direct Deposit,Bi-Weekly,2763,3600,SPRG.com,200,Checking,,0,1.1392
GA,1986,Direct Deposit,Bi-Weekly,1500,0,Leads Market $5,1043,Checking,,5,1.680232558
IL,1987,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $15,500,Checking,,15,1.4024
CO,1992,Direct Deposit,Semi-Monthly,1970,2000,SPRG.com,250,Checking,Day to day expenses,0,-0.6627
GA,1973,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,800,Checking,,5,2.0235
GA,1974,Direct Deposit,Weekly,2000,0,Leads Market $5,800,Checking,,5,0.945133333
IL,1965,Direct Deposit,Semi-Monthly,5000,0,Leads Market $15,800,Checking,,15,-0.7877
IL,1977,Direct Deposit,Weekly,4000,0,Dot 818 $15,500,Checking,,15,0.86426
IL,1981,Direct Deposit,Weekly,754,0,PW Other Sites $15,400,Checking,,0,1.525425
GA,1983,Direct Deposit,Weekly,1855,0,Loan Transfer,275,Checking,,0,1.526254545
IL,1988,Direct Deposit,Semi-Monthly,2000,0,Dot 818 $15,500,Checking,,15,0.18
MD,1989,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,350,Checking,,0,0.271114286
IL,1995,Direct Deposit,Weekly,2500,0,Lead Toro $15,500,Checking,,15,0.8614
IL,1998,Direct Deposit,Weekly,1343,400,SPRG.com,600,Checking,Car repair,0,-1
PA,1961,Direct Deposit,Bi-Weekly,1600,0,Dot 818 $5,500,Checking,,0,0.8969
IL,1971,Direct Deposit,Weekly,6000,0,Money Mutual $20,500,Checking,,20,1.635628571
IL,1977,Direct Deposit,Weekly,3750,0,Dot 818 $15,500,Checking,,15,-0.0652
GA,1985,Direct Deposit,Bi-Weekly,2000,0,Leads Market $5,800,Checking,,5,3.1947
IA,1985,Direct Deposit,Bi-Weekly,5000,0,PW Other Sites $15,500,Checking,,15,2.9112
GA,1978,Direct Deposit,Weekly,3796,0,Leads Market $15,450,Checking,,0,1.52598
IL,1986,Direct Deposit,Weekly,5000,0,Lead Toro $15,800,Checking,,15,1.42995
GA,1992,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,1060,Checking,,0,2.344301887
IL,1993,Direct Deposit,Weekly,4500,0,SPRG.com,800,Checking,Other,0,1.525766667
MD,1969,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $5,200,Checking,,5,1.4886
IL,1977,Direct Deposit,Bi-Weekly,4606,4250,SPRG.com,400,Checking,,0,-0.3828
IL,1988,Direct Deposit,Bi-Weekly,3750,0,Dot 818 $15,450,Checking,,0,3.855244444
IL,1977,Direct Deposit,Bi-Weekly,1627,3000,SPRG.com,300,Checking,Day to day expenses,0,-0.0574
IL,1978,Direct Deposit,Weekly,3000,0,Lead Toro $15,350,Checking,,0,-1.375
IL,1967,Direct Deposit,Bi-Weekly,2979,3200,SPRG.com,200,Checking,Day to day expenses,0,1.9994
IL,1983,Direct Deposit,Semi-Monthly,1600,0,Lead Toro $15,500,Checking,,0,1.33664
IL,1983,Direct Deposit,Semi-Monthly,6500,0,PW Other Sites $15,500,Checking,,15,3.316666667
IL,1995,Direct Deposit,Weekly,2167,2000,SPRG.com,300,Checking,,0,-0.684266667
GA,1959,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $5,500,Checking,,5,2.50756
IL,1974,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $15,935,Checking,,0,1.928663102
GA,1983,Direct Deposit,Semi-Monthly,2604,2600,SPRG.com,200,Checking,Other,0,2.74795
IL,1987,Direct Deposit,Semi-Monthly,4500,0,Leads Market $15,800,Checking,,15,0.575
IL,1995,Direct Deposit,Weekly,2500,0,Leads Market $15,300,Checking,,15,-1.066666667
OH,1997,Direct Deposit,Semi-Monthly,3500,0,Leads Market $15,600,Checking,,15,3.0512
CA,1999,Direct Deposit,Semi-Monthly,1500,1400,SPRG.com,550,Checking,Medical - Dental,0,2.6553
IL,1975,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $15,200,Checking,,0,1.52675
VA,1970,Direct Deposit,Weekly,5000,0,Dot 818 $15,150,Checking,,0,1.525533333
IL,1987,Direct Deposit,Bi-Weekly,3452,0,SPRG.com,700,Checking,Other,0,2.441155556
IL,1990,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.28
GA,1982,Direct Deposit,Weekly,1000,0,Leads Market $5,500,Checking,,0,-0.52645
IL,1972,Direct Deposit,Weekly,3500,0,Leads Market $15,800,Checking,,15,0.608
IL,1992,Direct Deposit,Weekly,2999,0,SPRG.com,500,Checking,Other,0,1.52675
IL,1944,Direct Deposit,Bi-Weekly,5417,0,Loan Transfer,540,Checking,,0,1.952518519
IL,1972,Direct Deposit,Bi-Weekly,4500,0,PW Other Sites $15,500,Checking,,15,-1.428571429
IL,1974,Direct Deposit,Weekly,3500,0,Loan Transfer,800,Checking,,0,0.453525
IL,1990,Direct Deposit,Semi-Monthly,2000,0,Dot 818 $15,500,Checking,,15,1.9407
NM,1960,Direct Deposit,Weekly,5000,0,Leads Market $15,800,Checking,,15,0.653
IL,1969,Direct Deposit,Weekly,12133,11000,SPRG.com,800,Checking,Other,0,1.495885714
AZ,1978,Direct Deposit,Bi-Weekly,3500,0,Leads Market $5,450,Checking,,0,0.344133333
IL,1978,Direct Deposit,Bi-Weekly,6500,0,PW Other Sites $15,500,Checking,,15,-1.9664
GA,1971,Direct Deposit,Bi-Weekly,2500,0,Loan Transfer,635,Checking,,0,-1
IL,1969,Direct Deposit,Weekly,3000,0,Dot 818 $15,375,Checking,,0,1.5256
IL,1977,Direct Deposit,Bi-Weekly,1811,0,SPRG.com,250,Checking,Other,0,-1
IL,1977,Direct Deposit,Bi-Weekly,1881,0,SPRG.com,500,Checking,Other,0,0.3648
IL,1956,Direct Deposit,Bi-Weekly,3000,0,Leads Market $15,400,Checking,,0,1.1678
GA,1982,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,500,Checking,,0,2.4471
IL,1984,Direct Deposit,Bi-Weekly,2500,0,Leads Market $15,800,Checking,,15,-0.2984
GA,1981,Direct Deposit,Bi-Weekly,5633,0,SPRG.com,800,Checking,Other,0,-0.14446
IL,1979,Direct Deposit,Weekly,2189,0,SPRG.com,500,Checking,,0,1.231366667
IL,1982,Direct Deposit,Bi-Weekly,1502,1900,SPRG.com,300,Checking,Major purchase,0,0.8852
GA,1976,Direct Deposit,Weekly,3500,0,Dot 818 $5,500,Checking,,5,-0.000571429
IL,1989,Direct Deposit,Weekly,3900,0,SPRG.com,500,Checking,Other,0,1.69245
SC,1972,Direct Deposit,Bi-Weekly,7583,14500,SPRG.com,550,Checking,Day to day expenses,0,1.288485714
IL,1972,Direct Deposit,Bi-Weekly,3000,0,Leads Market $15,300,Checking,,15,2.721166667
VA,1974,Direct Deposit,Bi-Weekly,1261,2100,SPRG.com,500,Checking,Day to day expenses,0,-0.6914
IL,1963,Direct Deposit,Bi-Weekly,5417,0,Lead Toro $15,500,Checking,,0,0.58288
GA,1970,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,1.667142857
IL,1977,Direct Deposit,Bi-Weekly,3033,0,SPRG.com,400,Checking,Other,0,-1
IL,1995,Direct Deposit,Weekly,9793,8000,SPRG.com,800,Checking,Day to day expenses,0,-0.831714286
GA,1967,Direct Deposit,Bi-Weekly,2550,3000,SPRG.com,500,Checking,Other,0,1.114428571
GA,1978,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,250,Checking,,0,2.61704
IL,1981,Direct Deposit,Bi-Weekly,5000,0,Lead Toro $15,500,Checking,,15,-1.44
IL,1983,Direct Deposit,Weekly,2400,0,Money Mutual $20,500,Checking,,20,-1.003142857
NJ,1982,Direct Deposit,Bi-Weekly,3207,4200,SPRG.com,800,Checking,Other,0,1.1602
IL,1981,Direct Deposit,Weekly,2799,0,SPRG.com,450,Checking,Other,0,-1
IL,1985,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.7102
IL,1976,Direct Deposit,Bi-Weekly,3499,0,Leads Market $15,300,Checking,,0,-0.0493
GA,1987,Direct Deposit,Weekly,3003,0,Dot 818 $5,400,Checking,,0,1.18165
IL,1971,Direct Deposit,Weekly,2976,0,Dot 818 $15,500,Checking,,15,-0.3896
IL,1997,Direct Deposit,Weekly,2032,1500,SPRG.com,200,Checking,Day to day expenses,0,-0.1585
IL,1973,Direct Deposit,Bi-Weekly,5000,0,Loan Transfer,600,Checking,,0,0.7486
IN,1985,Direct Deposit,Semi-Monthly,5001,0,Dot 818 $15,800,Checking,,15,2.02175
GA,1962,Direct Deposit,Semi-Monthly,3500,0,Lead Toro $5,700,Checking,,5,0.97368
IL,1970,Direct Deposit,Weekly,3000,0,Lead Toro $15,1075,Checking,,0,0.063469767
IL,1971,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,1.65495
IL,1976,Direct Deposit,Bi-Weekly,3500,0,Loan Transfer,385,Checking,,0,1.331428571
IL,1984,Direct Deposit,Semi-Monthly,3127,3000,SPRG.com,800,Checking,Car repair,0,3.42686
IL,1985,Direct Deposit,Bi-Weekly,2300,0,Loan Transfer,685,Checking,,0,2.511124088
IN,1988,Direct Deposit,Weekly,3250,0,Loan Transfer,325,Checking,,0,-1
IL,1990,Direct Deposit,Semi-Monthly,5000,0,Dot 818 $15,500,Checking,,15,-0.046
IL,1990,Direct Deposit,Weekly,3250,4200,Leads Market $15,800,Checking,,15,0.5434
VA,1970,Direct Deposit,Weekly,3000,0,Loan Transfer,275,Checking,,0,1.446145455
IL,1973,Direct Deposit,Bi-Weekly,2550,2400,SPRG.com,200,Checking,Vacation,0,-0.6858
IL,1983,Direct Deposit,Weekly,2630,0,SPRG.com,800,Checking,Other,0,1.526188235
FL,1982,Direct Deposit,Weekly,462,0,CFRY.com,1380,Checking,,0,0.207376812
IL,1978,Direct Deposit,Weekly,5000,0,Dot 818 $15,500,Checking,,15,-0.8617
GA,1975,Direct Deposit,Bi-Weekly,6500,0,Lead Toro $5,950,Checking,,0,0.487673684
IN,1979,Direct Deposit,Bi-Weekly,2400,3500,SPRG.com,800,Checking,Other,0,2.1727
GA,1966,Direct Deposit,Weekly,3500,0,Dot 818 $5,500,Checking,,5,-1.1212
GA,1982,Direct Deposit,Semi-Monthly,2390,0,Leads Market $5,800,Checking,,5,0.20588
GA,1989,Direct Deposit,Weekly,2000,0,Dot 818 $5,800,Checking,,5,1.679493333
IL,1993,Direct Deposit,Bi-Weekly,2000,0,SPRG.com,450,Checking,,0,1.373111111
AZ,1975,Direct Deposit,Semi-Monthly,3000,0,Dot 818 $5,500,Checking,,5,-0.771033333
MO,1967,Direct Deposit,Bi-Weekly,4117,3800,SPRG.com,350,Checking,,0,0.8852
IN,1973,Direct Deposit,Weekly,2110,1900,SPRG.com,1175,Checking,Day to day expenses,0,0.202251852
CO,1975,Direct Deposit,Bi-Weekly,3000,0,Leads Market $15,520,Checking,,0,1.366423077
KY,1981,Direct Deposit,Weekly,3500,0,PW Other Sites $15,350,Checking,,0,-0.935275
IL,1981,Direct Deposit,Bi-Weekly,2204,2144,SPRG.com,800,Checking,Car repair,0,-0.0742
IL,1982,Direct Deposit,Bi-Weekly,3683,0,SPRG.com,400,Checking,Other,0,0.27575
IL,1983,Direct Deposit,Weekly,2163,0,Lead Toro $15,700,Checking,,15,-1.075
CO,1972,Direct Deposit,Semi-Monthly,3000,0,Dot 818 $15,800,Checking,,15,1.297975
LA,1982,Direct Deposit,Weekly,3748,3700,SPRG.com,950,Checking,Car repair,0,1.538
IL,1989,Direct Deposit,Weekly,5000,0,Dot 818 $15,800,Checking,,15,-1.75
IN,1980,Direct Deposit,Bi-Weekly,2860,3500,SPRG.com,350,Checking,,0,-0.6858
IL,1952,Direct Deposit,Monthly,6500,7500,SPRG.com,350,Checking,,0,-0.5568
GA,1961,Direct Deposit,Semi-Monthly,3600,4880,Dot 818 $5,500,Checking,,0,0.29874
IN,1971,Direct Deposit,Weekly,3000,0,Dot 818 $15,300,Checking,,15,-0.5451
IL,1984,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,-1.075
IN,1989,Direct Deposit,Bi-Weekly,2087,45000,SPRG.com,250,Checking,Day to day expenses,0,3.19336
IL,1991,Direct Deposit,Weekly,2800,0,CFRY.com,1680,Checking,,0,1.092827381
IL,1991,Direct Deposit,Weekly,2513,5000,SPRG.com,800,Checking,Medical - Dental,0,-0.66344
IL,1994,Direct Deposit,Bi-Weekly,1603,45000,SPRG.com,350,Checking,Medical - Dental,0,1.4963
IL,1967,Direct Deposit,Weekly,3500,0,Leads Market $15,800,Checking,,15,1.169075
GA,1963,Direct Deposit,Weekly,276,0,Loan Transfer,450,Checking,,0,1.570244444
IL,1982,Direct Deposit,Weekly,6500,0,Dot 818 $15,300,Checking,,0,-0.604233333
GA,1982,Direct Deposit,Bi-Weekly,4615,66000,SPRG.com,350,Checking,,0,0.085942857
IL,1987,Direct Deposit,Weekly,4250,0,Dot 818 $15,1200,Checking,,15,1.45096
NC,1991,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $5,500,Checking,,5,1.65
IL,1994,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $15,500,Checking,,15,1.4774
IL,1996,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $15,800,Checking,,15,-1.3514
IL,1993,Direct Deposit,Weekly,2999,0,Dot 818 $15,500,Checking,,15,-1.075
VA,1964,Direct Deposit,Weekly,3000,0,Dot 818 $15,450,Checking,,0,0.8944
IL,1976,Direct Deposit,Bi-Weekly,1829,2400,SPRG.com,200,Checking,,0,-1
GA,1976,Direct Deposit,Weekly,4598,0,PW Other Sites $15,660,Checking,,0,0.760409091
GA,1980,Direct Deposit,Weekly,3500,0,Leads Market $5,200,Checking,,0,-0.78344
GA,1981,Direct Deposit,Bi-Weekly,1500,0,Loan Transfer,600,Checking,,0,0.076216667
IL,1967,Direct Deposit,Weekly,3500,0,Lead Toro $15,300,Checking,,0,1.3358
IL,1984,Direct Deposit,Weekly,3000,0,PW Other Sites $15,500,Checking,,15,1.392533333
KY,1983,Direct Deposit,Weekly,4359,0,Leads Market $15,300,Checking,,15,0.198133333
NC,1989,Direct Deposit,Bi-Weekly,1250,0,Loan Transfer,355,Checking,,0,0.165746479
IN,1990,Direct Deposit,Bi-Weekly,1484,2850,SPRG.com,500,Checking,Moving - Relocating,0,-1
GA,1992,Direct Deposit,Bi-Weekly,2000,0,Leads Market $5,500,Checking,,5,-0.0656
IL,1962,Direct Deposit,Bi-Weekly,3001,0,PW Other Sites $15,350,Checking,,0,0.018
IL,1971,Direct Deposit,Weekly,3000,0,PW Other Sites $15,300,Checking,,0,1.102233333
KY,1982,Direct Deposit,Weekly,3474,0,Lead Toro $15,900,Checking,,15,-0.659033333
OK,1994,Direct Deposit,Weekly,1842,1450,SPRG.com,500,Checking,Medical - Dental,0,1.5196
IN,1968,Direct Deposit,Weekly,3500,0,Leads Market $15,1050,Checking,,0,0.547681818
IL,1983,Direct Deposit,Weekly,2921,2600,SPRG.com,1350,Checking,Moving - Relocating,0,0.353644444
IL,1975,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $15,350,Checking,,0,-0.606857143
GA,1988,Direct Deposit,Semi-Monthly,5000,0,Loan Transfer,775,Checking,,0,1.17996129
VA,1993,Direct Deposit,Bi-Weekly,2273,0,Loan Transfer,395,Checking,,0,1.154151899
NE,1978,Direct Deposit,Weekly,3000,0,Dot 818 $15,600,Checking,,15,0.0904
FL,1979,Direct Deposit,Weekly,1500,0,Loan Transfer,615,Checking,,0,1.518260163
GA,1971,Direct Deposit,Semi-Monthly,5000,0,Leads Market $5,500,Checking,,0,2.54504
OH,1984,Direct Deposit,Bi-Weekly,7583,6000,SPRG.com,400,Checking,Other,0,-0.3828
MI,1974,Direct Deposit,Weekly,5000,0,Lead Toro $15,800,Checking,,15,1.65495
IL,1962,Direct Deposit,Bi-Weekly,4500,0,Dot 818 $15,500,Checking,,15,-0.724733333
GA,1991,Direct Deposit,Bi-Weekly,2600,2400,SPRG.com,800,Checking,Other,0,0.21485
IL,1993,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $15,200,Checking,,15,2.2206
FL,1969,Direct Deposit,Bi-Weekly,3001,0,PW Other Sites $15,500,Checking,,15,-0.51125
IL,1975,Direct Deposit,Bi-Weekly,5001,0,Lead Toro $15,500,Checking,,15,-0.6678
IL,1975,Direct Deposit,Semi-Monthly,3222,4400,SPRG.com,350,Checking,,0,-0.325371429
MA,1967,Direct Deposit,Bi-Weekly,2500,0,Leads Market $5,800,Checking,,5,2.9746
PA,1979,Direct Deposit,Bi-Weekly,1805,0,SPRG.com,1100,Checking,,0,2.172145455
TX,1978,Direct Deposit,Bi-Weekly,10829,8000,SPRG.com,500,Checking,,0,2.346933333
IL,1970,Direct Deposit,Weekly,6500,0,Dot 818 $15,500,Checking,,15,-1.042857143
GA,1962,Direct Deposit,Weekly,1387,2000,SPRG.com,470,Checking,Day to day expenses,0,0.231659574
IL,1963,Direct Deposit,Weekly,2163,0,Lead Toro $15,700,Checking,,15,1.0264
IL,1978,Direct Deposit,Bi-Weekly,5742,7500,SPRG.com,200,Checking,Car repair,0,-0.0574
IL,1978,Direct Deposit,Monthly,1200,1200,SPRG.com,200,Checking,Other,0,-0.1568
IN,1968,Direct Deposit,Weekly,6500,0,Leads Market $15,3170,Checking,,15,0.916316176
IL,1988,Direct Deposit,Bi-Weekly,3950,4400,SPRG.com,500,Checking,Car repair,0,-0.6914
GA,1988,Direct Deposit,Bi-Weekly,1387,1700,SPRG.com,200,Checking,Moving - Relocating,0,0.2754
GA,1982,Direct Deposit,Weekly,3263,4296,SPRG.com,500,Checking,Day to day expenses,0,1.100475
IN,1986,Direct Deposit,Weekly,4749,0,Lead Toro $15,500,Checking,,15,-0.9367
IA,1988,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $15,500,Checking,,15,-0.4428
CO,1976,Direct Deposit,Monthly,5016,0,Loan Transfer,420,Checking,,0,-0.708571429
IL,1981,Direct Deposit,Bi-Weekly,2977,0,SPRG.com,300,Checking,Other,0,0.2344
IN,1981,Direct Deposit,Weekly,2500,0,PW Other Sites $15,300,Checking,,0,1.525933333
IL,1982,Direct Deposit,Bi-Weekly,1941,3000,SPRG.com,500,Checking,Day to day expenses,0,-1
IL,1984,Direct Deposit,Bi-Weekly,2123,2300,SPRG.com,400,Checking,Car repair,0,-0.0742
IL,1982,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.225
CA,1992,Direct Deposit,Weekly,3202,0,Leads Market $15,800,Checking,,15,1.478485714
IL,1985,Direct Deposit,Bi-Weekly,4359,5128,SPRG.com,500,Checking,Moving - Relocating,0,-1
IL,1979,Paper Check,Weekly,4658,5000,SPRG.com,200,Checking,,0,0.52995
IL,1988,Direct Deposit,Bi-Weekly,2167,2200,SPRG.com,500,Checking,Other,0,-1
IL,1990,Direct Deposit,Bi-Weekly,3250,0,Dot 818 $15,500,Checking,,15,2.2821
IL,1981,Direct Deposit,Weekly,484,0,CFRY.com,350,Checking,,0,1.526257143
GA,1960,Direct Deposit,Weekly,5000,0,Lead Toro $5,700,Checking,,0,1.8787
IL,1979,Direct Deposit,Weekly,4500,0,Leads Market $15,800,Checking,,15,1.66242
IL,1980,Direct Deposit,Weekly,5057,5200,SPRG.com,835,Checking,,0,1.527863946
IL,1990,Direct Deposit,Weekly,2500,0,Leads Market $15,300,Checking,,15,-1.075
IL,1975,Direct Deposit,Bi-Weekly,4550,6000,SPRG.com,400,Checking,,0,1.7016
GA,1992,Direct Deposit,Weekly,4164,0,Lead Toro $5,500,Checking,,5,1.5669
IL,1995,Direct Deposit,Weekly,3500,0,Lead Toro $15,770,Checking,,15,1.010653846
VA,1996,Direct Deposit,Weekly,1400,0,SPRG.com,450,Checking,,0,3.3196
IL,1985,Direct Deposit,Weekly,5000,0,Leads Market $15,800,Checking,,15,1.091233333
IL,1966,Direct Deposit,Bi-Weekly,4320,0,SPRG.com,600,Checking,Day to day expenses,0,0.300825
AZ,1980,Direct Deposit,Monthly,5000,0,Lead Toro $5,350,Checking,,0,0.782078
AZ,1968,Direct Deposit,Bi-Weekly,2581,7000,SPRG.com,350,Checking,,0,1.8278
IL,1982,Direct Deposit,Bi-Weekly,6500,0,Loan Transfer,565,Checking,,0,1.630318584
NC,1982,Direct Deposit,Bi-Weekly,5503,0,SPRG.com,800,Checking,Other,0,3.140628571
IL,1989,Direct Deposit,Bi-Weekly,5109,5500,SPRG.com,800,Checking,Car repair,0,0.9258
IL,1979,Direct Deposit,Weekly,6760,0,Lead Toro $15,500,Checking,,0,1.52598
IL,1987,Direct Deposit,Weekly,3500,0,SPRG.com,600,Checking,,0,0.071633333
IL,1995,Direct Deposit,Weekly,4000,0,Leads Market $15,800,Checking,,15,1.207057143
IL,1965,Paper Check,Bi-Weekly,2840,2800,SPRG.com,350,Checking,Consolidate PayDay Loans,0,-0.3716
WI,1977,Direct Deposit,Weekly,3900,3500,SPRG.com,800,Checking,Other,0,-0.4951
IN,1983,Direct Deposit,Weekly,2500,0,Leads Market $15,800,Checking,,15,-0.123533333
IL,1984,Direct Deposit,Weekly,4500,0,Leads Market $15,300,Checking,,15,0.5147
IL,1972,Direct Deposit,Bi-Weekly,3813,0,Loan Transfer,450,Checking,,0,1.448866667
IL,1989,Direct Deposit,Bi-Weekly,2500,0,Leads Market $15,800,Checking,,15,-1.6
IL,1991,Direct Deposit,Weekly,3000,0,Lead Toro $15,700,Checking,,15,0.884571429
IL,1960,Direct Deposit,Weekly,6500,0,Lead Toro $15,545,Checking,,0,1.467027523
IL,1986,Direct Deposit,Weekly,3000,0,Dot 818 $15,950,Checking,,15,0.136626667
IL,1986,Direct Deposit,Bi-Weekly,2396,2500,SPRG.com,800,Checking,Other,0,0.543
IL,1987,Direct Deposit,Bi-Weekly,2180,1725,SPRG.com,600,Checking,Moving - Relocating,0,-0.6914
IL,1993,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.5317
